ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMTPO22N000000096,장소,문화시설,14644139,조이프래닛,,,92005,비디오/DVD감상실,4141010400111280001,경기도,군포시,산본동,,1128-1,4141010400,4141062000,414104400232,산본로323번길,7-1,126.9329421,37.3592039,다사497290,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000097,장소,문화시설,14690962,블루디브이디영화관,,,92005,비디오/DVD감상실,4119010800111620000,경기도,부천시,중동,,1162,4119010800,4119074200,411904352260,석천로177번길,29,126.7614043,37.50324222,다사347451,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000098,장소,문화시설,14714366,MDVD,,,92005,비디오/DVD감상실,2711010500100080004,대구광역시,중구,삼덕동1가,,8-4,2711010500,2711054500,271104223087,동성로5길,22,128.5956952,35.86768673,라마989640,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000099,장소,문화시설,14742973,메가맥스,,,92005,비디오/DVD감상실,4119010200103820001,경기도,부천시,심곡동,,382-1,4119010200,4119060300,411904352080,부일로459번길,7,126.7812139,37.48644773,다사364432,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000100,장소,문화시설,14760555,시네마테크협의회,,,100202,일반극장/영화관,1111013700102880000,서울특별시,종로구,낙원동,,288,1111013700,1111061500,111102100001,삼일대로,428,126.9880136,37.5727571,다사547527,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000101,장소,문화시설,14784750,뉴욕비디오방,,,92005,비디오/DVD감상실,2911011500100030006,광주광역시,동구,호남동,,3-6,2911011500,2911052500,291104277030,구성로152번길,18,126.912045,35.14896719,다라464839,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000102,장소,문화시설,14787874,DVD프로젝트영화방,,,92005,비디오/DVD감상실,4719012100103050042,경상북도,구미시,황상동,,305-42,4719012100,4719067000,471904724783,인동중앙로3길,19,128.4191599,36.10799342,라마827905,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000103,장소,문화시설,14804495,조이DVD감상실,,,92005,비디오/DVD감상실,4311210200104760000,충청북도,청주시 서원구,사창동,,476,4311210200,4311253000,431124512173,1순환로674번길,21,127.4595226,36.63280203,다바963483,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000104,장소,문화시설,14882038,여우야DVD,,,92005,비디오/DVD감상실,3017011200110600000,대전광역시,서구,둔산동,,1060,3017011200,3017064000,301703166019,둔산로,32-22,127.3767132,36.35084348,다바889170,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000105,장소,문화시설,14912022,채널비디오감상실,,,92005,비디오/DVD감상실,4711310100105990008,경상북도,포항시 북구,대흥동,,599-8,4711310100,4711352000,471134712655,중앙상가길,17-1,129.3627988,36.03705878,마마678838,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000106,장소,문화시설,14950214,스카이디지털영화관,,,92005,비디오/DVD감상실,4825010700114870006,경상남도,김해시,삼계동,,1487-6,4825010700,4825055000,482503335032,삼계중앙로,59,128.8716489,35.2610203,마라247970,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000107,장소,문화시설,14972652,디지털영화관,,,92005,비디오/DVD감상실,2920011600106640001,광주광역시,광산구,쌍암동,,664-1,2920011600,2920062400,292004289616,첨단중앙로182번길,24,126.844129,35.22168244,다라403920,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000108,장소,문화시설,14989651,디지털영화관,,,92005,비디오/DVD감상실,2717010300113340011,대구광역시,서구,평리동,,1334-11,2717010300,2717065000,271703007001,국채보상로,244,128.5576834,35.87068173,라마954643,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000109,장소,문화시설,14993541,크림디브이디,,,92005,비디오/DVD감상실,2729010700117210008,대구광역시,달서구,신당동,,1721-8,2729010700,2729058500,272904241228,서당로9길,35,128.4936397,35.8560625,라마897626,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000110,장소,문화시설,15050733,현대디브이디방,,,92005,비디오/DVD감상실,1174010900104560000,서울특별시,강동구,천호동,,456,1174010900,1174061000,117402000008,천호대로,997,127.1233116,37.53934429,다사667489,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000111,장소,문화시설,15111875,에버디브이디영화관,,,92005,비디오/DVD감상실,2632010200122710003,부산광역시,북구,화명동,,2271-3,2632010200,2632054300,263203132027,화명신도시로,129,129.010697,35.23560876,마라374944,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000112,장소,문화시설,15165513,오픈시네마,,,100202,일반극장/영화관,1114011700100030003,서울특별시,중구,남대문로4가,,3-3,1114011700,1114052000,111403101001,남대문시장길,25-8,126.9774847,37.56055197,다사538513,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000113,장소,문화시설,15190626,팝스디브이디영화관,,,92005,비디오/DVD감상실,4715010500102680006,경상북도,김천시,평화동,,268-6,4715010500,4715053600,471504718898,평화중앙6길,8,128.1138451,36.123048,라마552919,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000114,장소,문화시설,15227223,영화여행,,,92005,비디오/DVD감상실,4111710500110110006,경기도,수원시 영통구,영통동,,1011-6,4111710500,4111758500,411174331172,청명남로34번길,3,127.0759503,37.25277716,다사623171,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000115,장소,문화시설,15282677,팝스DVD영화관,,,92005,비디오/DVD감상실,4421010200108840008,충청남도,서산시,동문동,,884-8,4421010200,4421053500,442103254058,번화1로,47,126.4546394,36.78299002,다바067654,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000116,장소,문화시설,15321376,프로젝트영화관,,,100202,일반극장/영화관,4719010100101240010,경상북도,구미시,원평동,,124-10,4719010100,4719053500,471903308006,구미중앙로,75,128.3309525,36.12926338,라마747927,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000117,장소,문화시설,15323234,시네떼끄,,,92005,비디오/DVD감상실,3114010600115240001,울산광역시,남구,삼산동,,1524-1,3114010600,3114057000,311404310455,삼산중로74번길,28,129.338368,35.54045272,마마666287,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000118,장소,문화시설,15379630,시네마월드,,,92005,비디오/DVD감상실,2641010800102930097,부산광역시,금정구,장전동,,293-97,2641010800,2641061000,264104205358,장전로12번길,56,129.088582,35.23008233,마라445939,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000119,장소,문화시설,15451822,약속비디오방,,,92005,비디오/DVD감상실,4125010300105950001,경기도,동두천시,생연동,,595-1,4125010300,4125053500,412503189031,중앙로,270,127.0542721,37.90564041,다사608896,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000120,장소,문화시설,15469566,아이맥스존,,,92005,비디오/DVD감상실,4117110100106740235,경기도,안양시 만안구,안양동,,674-235,4117110100,4117151000,411714346299,장내로139번길,36,126.9221091,37.39929096,다사488335,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000121,장소,문화시설,15509342,팝스디브이디,전주점,,92005,비디오/DVD감상실,4511310500113140180,전라북도,전주시 덕진구,덕진동1가,,1314-180,4511310500,4511357000,451134601133,명륜3길,18-1,127.1282644,35.84266238,다마664607,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000122,장소,문화시설,15519951,복스멀티피아,안양점,,92005,비디오/DVD감상실,4117110100106740261,경기도,안양시 만안구,안양동,,674-261,4117110100,4117151000,411714346301,장내로143번길,15,126.9229464,37.39851473,다사489334,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000123,장소,문화시설,15531811,디브이디시네마클럽,,,92005,비디오/DVD감상실,4717011200101120008,경상북도,안동시,동부동,,112-8,4717011200,4717051000,471704721959,음식의길,40,128.7322349,36.56505069,마바102415,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000124,장소,문화시설,15624768,멀티플러스,,,92005,비디오/DVD감상실,5011010400117680027,제주특별자치도,제주시,이도이동,,1768-27,5011010400,5011054000,501103349184,중앙로,230,126.5298955,33.49910412,다다098012,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000125,장소,문화시설,15675499,배우수업,오거리점,,92005,비디오/DVD감상실,4511111700103620002,전라북도,전주시 완산구,고사동,,362-2,4511111700,4511151000,451114598335,전주객사4길,71,127.1430747,35.82081906,다마677583,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000126,장소,문화시설,15716125,팝스디브이디영화관,,,92005,비디오/DVD감상실,4155035028106840001,경기도,안성시,대덕면,내리,684-1,4155035028,4155035000,415504424180,대학3길,26,127.2258567,37.00220718,다바756893,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000127,장소,문화시설,15716407,마임비디오감상실,,,92005,비디오/DVD감상실,4514010100100720000,전라북도,익산시,창인동1가,,72,4514010100,4514052000,451404608206,중앙로1길,17,126.948753,35.94119689,다마502717,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000128,장소,문화시설,15753528,명화극장,,,92005,비디오/DVD감상실,4827010200107460005,경상남도,밀양시,내이동,,746-5,4827010200,4827052000,482704808369,백민로4길,29,128.7510545,35.49456676,마마134227,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000129,장소,문화시설,15757070,맥스DVD감상실,,,92005,비디오/DVD감상실,2623010300101960002,부산광역시,부산진구,부전동,,196-2,2623010300,2623052000,262304187520,신천대로50번길,65,129.0597548,35.1537157,마라420853,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000130,장소,문화시설,15777323,아라리오산업,,,100202,일반극장/영화관,4413111800103540001,충청남도,천안시 동남구,신부동,,354-1,4413111800,4413159000,441313249008,만남로,43,127.1558207,36.81944846,다바693690,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000131,장소,문화시설,15861021,디지털영화관,,,92005,비디오/DVD감상실,3114010100106200005,울산광역시,남구,무거동,,620-5,3114010100,3114059500,311403170013,대학로,80,129.2595654,35.54190332,마마595287,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000132,장소,문화시설,15948205,디브이디영화관,,,92005,비디오/DVD감상실,4215010800101130010,강원도,강릉시,성남동,,113-10,4215010800,4215052000,421504460228,금성로61번길,9,128.8957026,37.75132058,마사229733,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000133,장소,문화시설,15986910,발렌타인극장,,,100202,일반극장/영화관,1111016800100010048,서울특별시,종로구,동숭동,,1-48,1111016800,1111064000,111104100043,대학로8가길,52,127.0026471,37.58298422,다사560538,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000134,장소,문화시설,15988149,시민극장,,,100202,일반극장/영화관,3111010600102260017,울산광역시,중구,성남동,,226-17,3111010600,3111058500,311104307401,젊음의거리,29-20,129.3186766,35.55441681,마마648302,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000135,장소,문화시설,15993604,예술극장,,,100202,일반극장/영화관,4213035022113990000,강원도,원주시,부론면,손곡리,1399,4213035022,4213035000,421303219023,법후로,423,127.788132,37.22909637,라사255145,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000136,장소,문화시설,15995419,평택극장,,,100202,일반극장/영화관,4122011300100450001,경기도,평택시,평택동,,45-1,4122011300,4122059000,412203188117,평택1로,10,127.0872523,36.99283232,다바632883,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000137,장소,문화시설,16010259,국도극장,,,100202,일반극장/영화관,2817710500110050001,인천광역시,미추홀구,주안동,,1005-1,2817710500,2817767000,281772008007,경원대로,851,126.689124,37.458689,다사282402,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000138,장소,문화시설,16031265,샘터파랑새극장,,,100202,일반극장/영화관,1111016800100010115,서울특별시,종로구,동숭동,,1-115,1111016800,1111064000,111103100002,대학로,116,127.0023399,37.58156511,다사560536,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000139,장소,문화시설,16040223,예그린씨어터,,,100202,일반극장/영화관,1111016800100010008,서울특별시,종로구,동숭동,,1-8,1111016800,1111064000,111104100075,동숭길,130-5,127.0030209,37.58388074,다사561539,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000140,장소,문화시설,16043396,도연극장,,,100202,일반극장/영화관,1138010200100790002,서울특별시,은평구,녹번동,,79-2,1138010200,1138051000,113803111007,은평로,203,126.9303584,37.60168103,다사497559,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000141,장소,문화시설,16043644,에버랜드빅토리아극장,,,100202,일반극장/영화관,4146125027103100000,경기도,용인시 처인구,포곡읍,전대리,310,4146125027,4146125000,414613203081,에버랜드로,199,127.202891,37.29480029,다사736218,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000142,장소,문화시설,16089109,파고다극장,,,100202,일반극장/영화관,1111013700102070000,서울특별시,종로구,낙원동,,207,1111013700,1111061500,111103005006,수표로,111,126.9890264,37.57123884,다사548525,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000143,장소,문화시설,16092627,남대문극장,,,100202,일반극장/영화관,1114011700100030003,서울특별시,중구,남대문로4가,,3-3,1114011700,1114052000,111403101001,남대문시장길,25-8,126.9774847,37.56055197,다사538513,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000144,장소,문화시설,16108191,돌채작은극장,,,100202,일반극장/영화관,2817710700103480017,인천광역시,미추홀구,문학동,,348-17,2817710700,2817771000,281773149061,매소홀로,573,126.6857481,37.43878983,다사279380,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000145,장소,문화시설,16108373,영보소극장,,,100202,일반극장/영화관,4721010100103770018,경상북도,영주시,영주동,,377-18,4721010100,4721055000,472104727058,구성로350번길,24,128.624243,36.8238446,마바002701,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000146,장소,문화시설,16117220,메가박스,부산대점,,100212,메가박스,2641010800102920004,부산광역시,금정구,장전동,,292-4,2641010800,2641061000,264104205358,장전로12번길,55,129.0880404,35.23021774,마라445939,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000147,장소,문화시설,16130809,CGV,대구이시아점,,100208,CGV,2714010500115450000,대구광역시,동구,봉무동,,1545,2714010500,2714062000,271404226406,팔공로49길,16,128.6373091,35.92127537,마마026699,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000148,장소,문화시설,16147477,시네마DVD,,,92005,비디오/DVD감상실,4313010300101500000,충청북도,충주시,성서동,,150,4313010300,4313051500,431304514804,성서7길,29-1,127.9313128,36.97207209,라바383860,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000149,장소,문화시설,16157326,맥스영화관,,,92005,비디오/DVD감상실,4415012000106500001,충청남도,공주시,신관동,,650-1,4415012000,4415057000,441503251015,번영1로,67,127.1351405,36.4735812,다바673307,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
KCDMTPO22N000000150,장소,문화시설,16163363,엠플레이,신촌점,,92005,비디오/DVD감상실,1141011600100310092,서울특별시,서대문구,창천동,,31-92,1141011600,1141058500,114104136067,명물길,19,126.9376227,37.55802136,다사503511,20220809,KT,KC_497_DMSTC_MCST_THEART_2022,20220809
